"Nitrate_percolation","Denitrification_rate","Denitrification_sat_threshold","Soil_layer_thickness","Bulk_density","Available_water_capacity","Hydraulic_conductivity","Soil_carbon","Clay_content","pH","Stream_depth","Aquifer_bottom_depth","Maximum_baseflow","WTD_return_flow","Slope","Slope_length","Lateral_length","Field_width","Field_length","dummy_3"
-31.885296931956,-8.25879431376234,-41.7111850085203,-26.6505706563064,96.1326800205908,256.842528460038,174.930572223908,102.518038495444,-92.3126007365063,2.29646173079745,-21.1556971953888,9.10640017090007,1.05346084963966,3.20257320787235,5.55050994232147,86.841881368265,-48.7771206120044,61.4593362332113,456.820737709569,64.6371212089434
254.787671968341,38.7101926847827,-43.1928940890357,-66.8540992359601,-12.6651526853094,260.787616168149,-0.111284464669659,296.330467263237,33.8371392567642,12.7143641989147,-42.430601291782,9.55372324540003,1.28141426995819,2.98888220237995,35.9563277592691,64.0872214932946,-1.3441958411977,383.981789787401,255.251517622184,37.2078456915915
-50.2098648021929,-56.8461197365541,-36.1111859024968,-37.1565724838722,15.7217809624733,193.612670109907,27.4515338154485,414.429917776026,-4.04320223093964,-2.68617291448321,519.027830701653,8.06922131619499,0.417805594844998,3.48666465861127,-33.5614149149954,133.127516308545,41.9582236038584,159.75235483336,536.237588005777,94.0857104025781
389.728474186733,-64.4265597753692,-46.4387833871879,-57.7805787458111,-39.7509905138875,198.27100870722,-85.094029586805,348.579252312426,83.3215111538302,85.0034449785386,4.93791631494688,6.07550878154574,1.36186437835761,3.1044826804168,71.1105146682494,53.8787151234759,-61.3553588677327,59.7289926269621,590.000322433184,28.2441359013319
304.855811316054,40.5454058330506,-52.5416293910239,-28.9517953879638,38.4149790402138,152.592592004191,47.4733400816949,478.180059454869,-22.1524095290806,62.642720900409,171.53817221483,8.05693377806461,1.05465022522351,3.98299086717519,-55.8974276117129,395.951504721754,76.6830768743461,239.204894686696,478.597784097359,81.6516384016722
-24.1133153086994,-10.9833593191579,97.6287147628609,-45.6395947380222,-6.73119787804106,156.474140028789,-29.1201565432662,266.493878162932,33.7050263902638,1.64544803133262,138.913933312093,5.69426427325868,1.30500944831527,3.78834226072764,54.1938826211089,18.1189574212309,-19.2668193891,338.960633875434,419.156873302809,15.1880479417741
27.5340807910543,-42.4578985564876,31.4668205785565,-50.0259041973612,-5.33099086436666,-22.2258796843381,-14.9831701616075,-4.15075249411166,23.9423207228538,22.0083023120689,154.241681766855,4.19262092103206,1.07065831833809,4.46346884737266,16.7320342650125,40.291343332717,-48.9487669042949,114.410992848826,485.06264229042,96.9267816515639
63.217800328508,16.9395071619656,76.4886055500247,-44.2152765486981,35.2029812220212,251.080541396362,56.5956979991626,20.1940976316109,-23.7012662615161,55.1858861807756,-0.656474089137106,4.12489850142643,1.54519034229715,8.58766415080439,-14.9756732092727,249.13235684152,31.2945590397018,77.0513355529906,723.078898615846,39.9382123257965
201.391096646432,-85.0050338921137,62.8068990095053,-28.2770297074668,-39.6203921796797,320.716110005442,-83.0307984360803,159.005549768452,94.7873693206348,-20.5694631913197,-10.4722942082837,6.96789985942553,0.467111592089164,0.983418294006762,58.4437695479419,33.7049281948073,-46.0991486240802,53.9937577909663,547.600753850785,56.8799312226474
369.892792570638,31.468893391313,-0.0068467587698251,-51.721320650637,59.8034311183676,327.872254323314,121.786343989668,268.610192141496,-55.245211945381,19.762281375903,-16.0341923018976,6.52532376786422,0.964612465954416,6.42049203866585,8.79467424142975,13.9472871652985,-41.6545295826505,74.3151510559543,520.196554906178,31.2274575000629
63.2736458827276,72.7643360227812,-40.4769945223816,-41.1753082365151,-1.11001692202463,220.627665801943,-6.15693383492612,8.1804850990884,49.3075784929097,4.40866446235118,1471.2596613032,5.39579194173226,0.768406885471763,7.49404030101339,-49.3063539497726,215.122275378365,4.40263558411428,421.041409577233,349.691183986292,3.78293923567981
-67.394001720706,74.1562569632661,-77.2342224707827,-35.464751947638,45.6910655982365,414.07174581601,25.2223798951166,349.792502443306,-35.8741322858259,-5.28895316231299,-34.7267292748277,4.19254747580064,1.26300839623227,4.19655357710919,16.1362213573772,36.1704752277924,-0.790179954835125,94.0894449795348,502.978085358795,7.30632215272635
223.497973666526,19.6163448393345,22.3534885011613,-40.7077094537386,80.8166785003237,277.584776297576,110.076416993302,442.492461799644,-64.2699126398657,42.7304762505195,-5.59285445210814,8.01139773353653,1.62982573100716,7.52803642373681,62.1745644208134,45.7913482280356,-30.7880088604019,66.1340583881469,349.154117578782,66.3463906385005
124.500864180969,-62.1276354738511,6.60249896743335,-64.0223279704828,58.2495899961838,111.405076240913,112.212154080082,17.8403699826449,-75.5418028945569,58.5348061108669,-46.642745990423,4.96592196351924,1.65949114669659,3.42605237299966,20.6069223551898,82.8100928591666,-7.22270468340295,99.1974403391745,743.928877489141,4.34670213144273
59.6115877025295,-41.4332001856528,-72.78125127987,-50.6114360192685,8.60598302772119,73.7294837164454,77.6597439172223,481.066168678459,-10.6028825999238,-21.0322657576066,-31.457452183854,3.05323412789794,1.50584218493654,1.36904440261377,32.7022541877089,17.2437387038958,-4.67374609775868,112.878967002212,331.264296170609,68.8538627233356
-4.67555430997163,-67.6589512571227,-3.68015619111247,-45.6372891920969,43.3324860817581,369.850300858244,44.6483608590851,421.507807375863,-0.272336325142533,63.4659231047222,299.751915489303,9.75258631623579,1.93357291622426,3.68050234709039,-19.7024552557877,188.229158916921,38.5733521090177,57.3994817751729,313.641660931664,54.6344170812517
243.648966082372,-35.2453400394879,57.2711497319397,-43.3078544087583,17.9726995175705,280.388022348884,10.5063306479971,-38.686181194149,-4.91303882724606,89.3079738542138,1663.65828768867,3.84981956649069,1.06623429267316,3.70073520746007,32.0033936004919,36.157385767455,-0.744419316649441,290.523733153663,410.798216247958,60.8005339978263
171.560657869559,2.50984395109117,-50.7421636332292,-38.8036670986974,-36.1237385873133,72.9274444472523,-94.3330564748036,407.548527820036,63.8001561602578,15.0804243172321,244.897003612028,8.79991459211496,0.757856259228593,3.5673653354501,44.6081425257431,20.9555838023653,-11.0584858577802,130.005209524764,635.888976311467,11.1773706274107
77.6931696517859,36.3365228581242,4.52503147511743,-50.2564471105981,-19.029085573187,142.087272784715,-46.2376722844601,450.025518051814,34.3949150207918,20.7049413060166,-29.356428702033,5.60742795349182,0.565115867140337,5.90167084019008,-8.79406569803628,148.81742927433,23.031489746303,214.594072422296,323.42667585825,77.2184142377228
139.126962510636,38.3369115730748,-21.8502305236179,-51.7388042629665,20.859560428264,107.357548440672,96.5327713174625,-74.3779421416111,-47.2178119549062,22.7548243909402,182.685636466697,7.94411316276329,1.01751592101457,9.11297780448716,44.7979975350168,10.3355062719765,-8.31885799898795,306.159666043773,543.459220779274,63.1875982042402
20.4673643000424,-24.6936668022536,-9.57345373835415,-65.7693785819497,95.3148226206278,227.35285585568,150.601349083271,469.687849518377,-65.2211556362454,41.434402741207,-59.898838828682,5.55662654828613,0.816276049017364,3.78714483278315,-44.2857726082495,123.993450568271,36.8982991097443,94.6940803337095,878.393258303568,92.5367768388242
96.2744832839817,-23.7929952570703,-73.7218370153569,-63.7884326848397,18.2865365644296,252.950196150201,62.8922912333246,126.335105578415,-6.61481944401748,-7.11000709610447,110.579979130156,5.79105206237212,1.38449932039464,7.69548924927014,30.317619360773,30.6676564043183,-19.8461539291218,176.882340687643,441.478512380507,46.7883708421141
-6.73092121793889,93.217525967164,82.1911428393796,-67.9293588408693,-34.5981097275933,185.372863972648,-83.3556329799457,219.149769816548,79.579450983787,48.6525092356324,-59.5371063652995,4.84289233335541,0.573047146256868,3.51729523385709,33.7301976565302,21.8211637878598,-12.5316797292932,189.272554409492,347.244762550044,67.7484954707325
-52.7160531203263,-46.2981007138733,-31.3103972221725,-56.0403535941653,50.3465826832818,135.863040618618,174.234657072017,128.506898830179,-88.5214952877723,12.2049123282007,135.037709675202,6.45218490377405,0.673492704921432,2.89353894441918,55.9806098379272,44.0522798966959,-33.1599288499199,124.756614995256,718.035448538899,21.7114439001307
241.23497263738,-59.5761131974868,23.7917164687533,-24.5288497802602,10.3759651262175,282.294450410528,41.8742873831458,268.016953560058,-32.5161506466102,25.116422661316,-41.7232843857457,7.39937784459204,1.3084007561928,3.03987346340844,13.8556008243711,36.5042900187258,-7.01438434873693,67.2941997089521,252.986199086591,53.046572720632
267.328479659976,6.89382833614945,37.9199729112443,-26.7758984429736,57.0674288113855,227.526887146527,118.818020079026,353.878000438679,-63.937080682721,52.7238156062943,243.301198023047,9.38556386995764,0.800902132208385,1.82569218402452,62.8016839519799,42.7481709038761,-38.8923147281843,74.4475300202174,469.588774110127,13.2386936573312
216.259638441028,30.620896458393,15.2105016089045,-42.0520142835532,-11.445581783925,292.465235652063,-0.719613692106755,285.686101705302,45.8382969510276,14.676464142585,45.0616075082327,3.37508953458421,0.686590004657882,8.88081123121347,50.6700219710063,31.2810430205444,-47.0918964505373,58.816706843771,827.671342766004,49.6859522303566
261.407540374203,25.7178835028317,13.2967807180248,-51.8157183678982,93.380509677493,234.399629601544,111.120134302752,74.1004883297719,-54.4186380004976,68.3530892020742,0.343467129374631,5.03743005670301,0.60688945776358,8.30543614539259,62.7588779225341,52.7599584886501,-50.1059422851321,70.9490418888584,405.057228392797,67.662702430971
285.393755745143,-61.5835021787789,12.0816384993959,-30.5049950972304,66.8370313726035,261.88117748898,171.681746590422,429.936759392731,-98.1221270321403,64.7520569083425,62.2298999051146,4.68355081762715,0.448369768524685,7.20864097322209,18.1496612359679,79.887858173953,-38.6331026435444,99.5714536035535,327.795235808177,36.3630155101418
299.876053378917,-30.6690941050183,35.3521572062746,-52.7600235302411,-28.254377488045,350.526846212825,-54.9333246377389,-64.4371804757975,55.003570138244,32.8875875557959,467.323639000492,7.08083221279703,1.43517818769034,8.35200623522562,93.0212931119186,32.3225796503669,-5.27172886210816,111.396764460031,310.750701314723,27.1761116106063
167.644870141055,16.9420141177252,-54.8510165852495,-38.1406362271239,63.5734268466943,-64.4584762579027,106.308102626989,266.074616324622,-85.1676985183731,49.1472665137207,-38.5164998852087,5.97986285299736,0.575020555545168,6.98417900877483,21.5897874761252,13.0102199692583,-23.340799655195,83.1004389953943,449.980892041384,57.7665947144851
372.421171047492,85.2491238794755,-62.4761273444165,-22.1185805797736,-29.1587502464693,146.306796103098,-88.3374868249716,185.607445402537,53.3354969958309,44.1942107008742,79.23666316816,7.732392645422,0.66047901980357,5.77514501716935,-53.6280325867165,403.941053714818,61.1807617269342,261.331532240057,637.949116254489,81.8921133643016
29.6843978399411,-67.8058355033863,-34.5465436934028,-52.8188848716557,-27.4595661822077,172.682295131993,-55.7809596098192,120.743644061964,86.6721566566266,15.2575380874619,56.1409956179994,5.72513033259501,1.62500967055844,4.7940240470563,8.89969614544974,31.6961146507458,-22.2665151130099,66.0703360787679,806.912680947477,42.5402444321662
103.661542089889,46.6701270379126,-29.4624266636092,-68.7004727507903,64.6179804764345,432.041309650987,133.540246313085,50.5299229663797,-78.7779996374156,27.056462839279,6.68086534904002,7.71719995706242,1.6580870108827,8.63286691706132,25.1980030838357,10.3669004239007,-8.37832432045742,463.980703748857,514.227781723048,58.433052431792
97.0648879914079,78.1120370230637,91.161460844567,-58.0513141620685,-15.5484731331425,186.752118266365,-0.879498171294337,474.617622902617,20.7642374264542,82.4306783593191,-45.1363873932411,7.58749093485159,0.08570876456085,4.46406973817406,3.53203564723592,21.280626481987,-23.2212643746863,155.40487285183,516.611457289335,4.07867436297238
167.02615713072,22.4213968068361,59.055369703332,-43.2287358301367,-4.43783264510093,243.176298346452,-3.65427440722773,392.833861770574,1.90229079592973,74.0241572164131,68.4617064238353,5.19648685273228,1.66933754662247,4.81620047251099,3.73986089836407,52.0998413558762,-27.8799244531176,102.015832876501,447.270602906059,99.9992812750861
381.960454851156,-61.1414644913748,-64.9973813281395,-67.9559934761091,-19.2877282007888,347.501667019351,-21.1322699936363,160.613398522139,37.9232252307702,65.6328459479666,44.7405280226736,7.67304721395125,1.42948838107072,6.84508563166532,17.3849983942962,31.1910954788632,-33.5267315236746,138.617095635817,422.41858095219,61.5496733458713
74.9678911303636,9.34641433344223,-77.2450608948711,-61.2524334289063,73.1137894547976,330.117848538693,105.083329357394,1.34569007018581,-53.3269943615887,27.569006316775,-33.5953521156002,6.37567433850607,1.13492666129902,5.24247346685206,15.8527823149412,28.6694401903413,-42.4553104520502,54.8659610256157,207.009782568744,70.0257881078869
282.333919283934,-0.532222157111391,40.3098365499172,-46.8089860190874,-12.5558927649419,338.684987836578,-28.5588701938861,34.6205059713684,12.1914453578647,-16.4187780491287,1288.022276095,7.16646960065801,0.84988705808408,5.29896699334699,27.3585536145025,81.3524029969413,-14.7094878337955,74.9046308102968,427.895066055487,92.5036933040246
127.564049951034,-33.3327863307204,15.894755322719,-37.9409368892008,-25.2846602028317,90.4490997187781,-62.7232582634862,275.022746464703,99.0467736141291,44.1745852909988,-54.8667577554193,5.40492498622114,1.7843148968891,6.55883762163823,-42.3167480928135,136.881113319561,39.0835357087993,111.638631943814,322.066640991302,91.9716013595462
110.601137275808,53.7289842905011,99.7973347718362,-54.6441296408523,-0.377156570304997,270.838188079834,-22.5834797466987,39.4647089238279,27.3905410007574,15.1884799591379,4.16558075965985,6.77860158533503,0.14493581445383,7.19317804161448,61.0122254884247,33.0072904680277,-27.434522863252,53.1665440077881,783.545313351398,42.1613592654467
96.3773930873722,-85.8497749841772,13.7942348369397,-29.8981274381479,14.0354152613646,321.533882050511,59.2851699557999,-13.7257198053412,-16.3561861719936,58.6506746109104,1241.14028210946,4.93404558885494,0.600431781513922,5.44575156650448,-65.2769066743009,387.067300141789,83.7357051909129,119.811501966204,252.476859755646,94.6862252894789
391.435165355681,48.6761420052499,-60.0279733587522,-50.6336445124595,93.7428622222472,-23.6816059470461,130.685051435461,447.498553157784,-56.1722293915227,7.09159341043413,68.3750770253446,7.16685431813812,1.35059608151122,8.54026051200995,17.045858686758,17.8060366381083,-5.98276670804454,247.762851254082,538.839311090574,70.2047712635249
125.529769816669,6.3897921089083,56.8356537965592,-49.1022629043672,19.7876299705342,141.534170505807,10.1074469419097,-11.2024768241681,-7.63615730707534,-6.08754817886993,728.842773090017,7.20806541675955,1.22146200211662,4.18514792062051,6.79500691183301,67.5185284202781,-40.1731361361108,197.776248370496,474.342565054655,77.5619562482461
-94.2904247946572,-33.5094054806978,-82.7956690758001,-55.5550252811764,71.0298251740568,215.819104966076,141.015929892404,-17.1358534567989,-75.7272114248481,74.6370894796317,203.334184918376,7.03511692633461,0.780401945817644,7.4984221668007,32.2917086600833,24.6024883507385,-54.3769128752007,105.048778005322,282.348199459369,0.0496211694553494
185.803672783077,67.2406894196756,-69.0067403798457,-51.4500806771028,54.3122722226428,178.039981242673,107.421237191517,-41.3230615602806,-76.1513528295327,38.5520516028572,113.585091043539,7.0131873520543,1.04597198052509,4.01111118501852,22.420931772726,48.4894444527212,-50.4353684638734,95.5849023661364,513.190171997159,22.6256588473916
325.774550646078,91.6636498095468,-10.0648439868819,-71.903899646039,-16.5860407846691,198.711909151961,-24.8228901854165,381.392056838144,47.9594236151315,0.160579546241042,-35.1525517301035,3.26222319135439,1.54458865900134,5.18243838324598,26.5905054800429,78.2022799383824,-17.4333023910539,187.792730133844,445.699183723532,76.9853480393067
90.3527404800989,85.1558687114157,-17.4522799388506,-47.8637765465345,52.8858870056474,437.234473531243,171.992889262075,-49.8787861941382,-68.5300641504582,63.6502769762361,-20.1706426169616,6.82022024993744,1.07888882358558,3.97970629363229,-46.1718610889848,123.361131960477,10.5230092698496,362.776400376456,312.73805126072,9.17964004911482
349.144282083958,84.0835196941625,-17.5787535333075,-76.9315864518336,-26.7344379393178,232.501729814482,-70.8048764007742,90.2476217527874,95.9633665280417,35.7912221380727,-51.5362214420471,6.92034728970259,0.228208862326691,3.98551177583865,-5.37791467912658,130.606184883249,27.6473933370101,66.5277446692811,200.111066087503,42.6150540821254
27.7583391400985,81.4207006194629,36.1710818943102,-37.4381850020383,-5.44124435573541,246.902120004812,-8.96437071001749,135.548214793205,44.6758746586274,18.7016573245089,-32.0022463439279,9.81974421264216,1.36668712310077,5.55770066872589,-5.70172775070692,207.682339389715,45.089012707945,52.5510883553125,228.211718108479,86.6185656981543
195.592301407829,-21.898640897125,-87.8670976855792,-34.6131926794163,-26.3770691687656,118.942777272364,-77.3236342764043,130.604056943674,88.6957505699247,-9.96014362614194,659.359573037006,9.04204303962536,1.0551768966774,5.81284448285268,-36.3170748006358,153.573059044121,21.3854410541089,135.235101681477,321.357653524404,10.1437267148867
-31.813373696059,-80.2894974146038,62.7538963111583,-45.202615007534,85.3130118019955,34.3695977475411,153.388158911136,424.913387110922,-62.2105539147742,1.99812901163859,6.98516323185173,4.71731431365475,0.568248533545622,3.68567145110015,-5.01817635185128,174.32428554099,32.2887856423339,54.3943307986232,874.972124858223,2.13208447676152
-97.0434019190725,-29.2663126857951,-11.2421302793082,-35.9695103254817,-22.0126099052499,227.133372170784,-79.8388292393009,65.6718400255777,86.3011791901663,1.64423562539101,229.290645202428,7.58388571708849,1.5074801537352,7.02057678887506,41.2849351479913,39.0901279172023,-40.7894275505537,276.838059456748,287.341874285459,68.9064890146255
-35.2127195624635,-41.8538390246686,-61.0396147281863,-14.9878448264791,68.2976679536872,391.515379588686,191.396196695377,222.353110611439,-60.7016703549307,33.6808580901591,-22.7368978604201,7.26809693726801,0.9426175305088,2.18241805783877,41.2338542879356,40.192178647912,-34.3200197522599,109.217157440229,567.873198656173,18.8273790990934
-58.6701428724919,40.8883174138609,73.2881781132892,-19.6312631164558,15.3250432694058,0.238705689719467,9.7380425372975,215.839356523938,-40.6099709025584,74.9321346231604,-38.2201516748676,6.92114670395632,0.939371415470371,4.50757703538169,51.3141090459284,50.0506201210249,-36.6081558742593,273.298685668772,515.117746944799,18.0867700837553
42.7136312639341,53.2695912152994,-70.6709145288914,-24.3565257086317,27.3004172734026,-32.3422475587359,99.2495654415948,75.27495506173,-45.6716675737407,-13.4796200657008,133.747663570167,3.65692099933809,1.33464038615474,3.15574878862585,3.26015850069609,84.1972490476143,-24.8346619002924,62.6615388129917,469.334193778435,58.37416886352
389.980425097281,93.8701394593809,-30.651248510927,-27.2347853431739,11.4050477058394,160.806471445594,25.2366740071127,254.52443181118,-26.9002279443666,13.5563281647907,101.148409667739,7.3774461034091,1.44294376602713,9.34255801554112,15.7268193594414,27.8393406576433,-13.8937748089143,97.0216224612113,424.653206225351,89.4970420980826
336.876442134613,0.701836649794132,-32.6086076309439,-18.8489796008271,65.6980091975875,154.595652860305,189.121953806753,211.629593246616,-61.8821729659103,83.645712202987,192.110806517085,5.77945079719417,1.2368614242462,3.02686556054549,90.9674267270433,20.9086045457956,-46.9531681370331,113.138161659931,588.53486098696,42.9638397879899
-37.5305176225957,-84.729215799598,63.3592225953471,6.50771966171433,-4.7412769101049,146.126953229532,-6.62098185924182,-21.6786464126781,49.138562266482,17.4786902882803,407.460526704803,5.30749254020591,1.12207052658979,5.90056443314345,-37.7143233628869,100.120634762589,36.5044695061009,176.666239845131,417.581408665907,61.0319275408983
396.587925412226,-58.9276690997649,51.063655804377,-49.496777078218,-35.5621171259209,221.004899922224,-51.4353931923237,256.868168459274,62.1767699548509,9.47880745440827,14.8453444660706,9.64996784768656,0.381473920458132,1.05058306433289,37.7216077083715,72.3766608572206,-28.4428301768312,55.9186663521461,264.882085625206,86.3560448866338
-72.69958055811,27.1374912762549,-90.3820208727848,-34.6094533053904,35.59528359351,378.307247850835,81.7787160544172,345.464926482178,-47.5683244206011,72.8544923764694,121.983752458913,5.85272381094006,1.79301247374297,3.67295842758123,55.6430914630066,66.6589765798394,-23.483001402879,154.300265313618,584.973132325284,41.1818329012021
206.351433053613,46.2403441371862,-84.8838310346473,-29.1517431486764,-7.69714194756407,-20.719672211485,-3.05360297807656,456.784439897165,28.8903952201363,9.5031177311461,870.269033149073,7.45044053874647,0.868536850686922,5.66409752612047,22.1174181777333,91.2359981102727,-33.5088433667809,188.914229760458,460.016355298365,36.2806097371504
-44.4734572377056,-67.8357448519673,24.0141299678944,-48.3614139609444,-30.2482698538215,90.0184935378819,-65.5437872953087,142.104577613063,62.0551870253403,-7.70022089905689,75.6091991219135,6.0495085232906,1.87202383249574,3.04162657856803,38.1054913072341,42.4579446882253,-42.7561279658595,59.3261321755465,509.468317738718,82.7207933180034
52.9930795612745,-87.4956551254727,14.9159842776135,-55.5949614726086,-23.0328864600587,454.513431859362,-57.2817591474743,38.677689104341,79.6861940529197,46.1958909897307,72.2464786086807,7.37141214898959,0.478473929706821,7.3751787261543,55.5186134822324,54.5026877560662,-11.2181464482946,125.535068333579,849.562095775111,11.2672022543848
-64.7453256850131,-12.9829330313951,-54.2682842705399,-42.1133081813432,74.0835213980343,240.423848301391,107.316978647583,259.316544219851,-89.7440970747266,22.8936839389055,251.220607314197,6.10654839953231,1.67489674829926,4.31915697731672,77.412900866759,20.7181912751661,-5.86566496063014,185.405568309129,609.290507584393,57.6830531237647
-39.7981052116957,-98.1519068328198,-79.6382748016622,-32.5236902404722,-2.09608245059052,93.9563681637587,-15.6151893598551,113.259106796235,48.1933814261574,36.7204736089351,181.519971314613,7.83755109124034,1.43629638619117,2.24318412179016,72.0168266295757,55.798019943858,-27.4998598958958,53.6261903784104,676.554189278021,58.6757774697617
-56.9129909754265,46.022905027261,55.3765169552062,-60.3856185914578,-27.9318950888607,318.063095025187,-67.532687019876,109.199283846188,70.1025826139376,79.6922266469127,124.253419752811,8.4006286010514,1.36625650613611,1.93081047839591,35.1301564536575,44.6752076469847,-21.3370416171706,72.2735622275966,727.289052474881,75.613138708286
175.199469908373,80.032434588531,32.3441370371729,-56.064799246331,-25.5017111396117,338.395469778495,-91.4166723942511,-56.6202384210192,54.0946825873107,-20.3347721103421,-30.6533802007779,5.13188964870572,1.22461051733118,7.12512365675782,32.5880115510785,33.8720104853436,-8.09868279681251,165.476543942705,598.406466493349,95.8515503443778
284.620678145904,14.7271410136018,84.6620579187293,-32.0558165405683,-31.1902581974265,17.3031889660892,-86.0851987375874,485.698777630925,90.7844492073637,56.2692404287587,6.18133887696852,8.3467439503329,0.899708202260161,6.71104815142553,14.3758928742446,79.5393196984747,-52.2726405007535,51.7847253641434,604.337223839662,88.2238615537062
-21.559048932977,-65.9127338568214,66.1697674680036,-32.4727760561555,-11.4448698083835,352.656047793479,-42.2210507613613,397.377175240312,44.7321200855076,42.0833153531353,-59.9480437900053,9.88011987588298,1.54915912984656,6.73994777724175,-56.1714389099458,411.191314232784,98.6066914143337,54.7408286281157,351.305647904601,84.4887789338827
55.9524058522657,-49.8849270530045,-64.7246832272504,-34.4352510095922,-31.1215035851883,158.226594139533,-68.393365986823,450.36700870702,65.3208387261257,3.69651825095713,97.43527859273,5.83903082593393,0.922834037914456,5.15857491123109,-37.1578335735443,235.757638494105,30.1887189213304,51.9702191696412,372.934482989395,55.5524992756546
178.390862592729,-35.5059205929283,-37.8806440851185,-40.7753658214077,66.2645730473599,379.024924908585,147.32822906433,324.957136839163,-89.4721985938959,11.086407577204,-46.4463615910844,6.83159861699577,0.519575887407991,2.7462478756072,27.666380820461,56.4744379161271,-13.7388835225686,221.99479563179,604.58744403098,22.0091038616374
361.114527553087,33.8489750514273,-57.1755691312719,-51.5630248665595,-5.06498202880637,403.900983667578,-22.093090896366,417.357391274069,33.7172208046541,-31.4853524812755,-53.8519210617334,6.26822254146737,1.60919768392412,2.00159301701126,8.64008664466854,23.7948365454714,-28.9471643224927,403.340651639292,338.581697338808,46.7990449396893
59.0875200864393,33.299858656479,25.3354368770961,-31.9563231108907,54.7510153841144,281.365332485929,129.22722461269,352.704439250752,-93.6303702373989,0.417500024005932,223.494102405172,3.46371819164193,1.13070383167956,4.12420014897469,1.41662429084552,33.7218244838185,-32.9110576538639,107.520410796327,985.667944578617,74.0656730020419
123.51665174216,-82.2308215994854,-84.1030372146051,-48.8369226099581,84.8138403162272,92.2828739066765,181.901651510526,187.059010927565,-68.9246273506433,26.6544293937508,92.6182781552691,4.60608063464825,1.30663758716194,7.74268280130906,1.69703834661495,29.9507975479828,-23.251804827004,92.5299128843335,552.201981208537,86.2975759198889
